employee_id,job_title,department,education_level,location,seniority_level,gender,years_experience,performance_score,salary
13095,DevOps Engineer,R&D,Master,Sousse,Senior,F,14,3.29,12460
13096,DevOps Engineer,Engineering,Bachelor,Sousse,Junior,M,15,4.03,9381
13097,DevOps Engineer,Engineering,Master,Tunis,Senior,F,18,4.28,13917
13098,Backend Developer,R&D,Bachelor,Sfax,Junior,F,0,2.53,4176
13099,DevOps Engineer,Engineering,Bachelor,Ariana,Junior,M,11,2.59,8052
13100,DevOps Engineer,Data,Bachelor,Ariana,Mid,F,18,4.97,12141
13101,Data Scientist,IT,Master,Ariana,Mid,F,19,3.64,12131
13102,ML Engineer,R&D,Bachelor,Sfax,Mid,F,14,4.84,11169
13103,Frontend Developer,Data,PhD,Sousse,Mid,F,4,4.32,8860
13104,ML Engineer,R&D,Bachelor,Sousse,Senior,M,0,3.43,8794
13105,Data Scientist,R&D,Bachelor,Nabeul,Junior,M,10,2.88,6830
13106,Frontend Developer,Engineering,Bachelor,Ariana,Junior,M,8,4.95,7626
13107,Mobile Developer,Engineering,Master,Ariana,Senior,M,6,3.96,11292
13108,DevOps Engineer,Data,Master,Sousse,Junior,F,1,2.98,3997
13109,Data Scientist,R&D,Master,Ariana,Mid,M,16,4.2,12247
13110,Mobile Developer,Engineering,PhD,Sousse,Mid,F,15,2.73,11381
13111,DevOps Engineer,Engineering,PhD,Sousse,Mid,F,15,4.67,12135
13112,Backend Developer,R&D,Master,Sousse,Mid,F,13,2.73,9879
13113,QA Engineer,Data,Bachelor,Tunis,Junior,M,1,3.09,4256
13114,Data Scientist,Data,Master,Tunis,Senior,M,18,2.73,13060
13115,Backend Developer,R&D,Bachelor,Tunis,Junior,M,2,2.76,4570
13116,Data Scientist,Data,Master,Tunis,Mid,M,7,3.81,8857
13117,Data Scientist,Engineering,Master,Sfax,Junior,F,18,4.22,10716
13118,Backend Developer,R&D,Master,Nabeul,Mid,F,15,4.47,11198
13119,Frontend Developer,Engineering,Bachelor,Nabeul,Mid,M,3,4.24,8071
13120,ML Engineer,IT,Master,Sousse,Senior,F,7,3.41,9962
13121,DevOps Engineer,IT,PhD,Ariana,Mid,M,0,3.89,7495
13122,Data Scientist,Data,Bachelor,Tunis,Mid,F,3,4.82,7481
13123,DevOps Engineer,IT,Bachelor,Nabeul,Senior,M,6,3.47,9209
13124,QA Engineer,Engineering,Master,Nabeul,Mid,F,0,3.13,6552
13125,Backend Developer,IT,PhD,Tunis,Mid,M,17,3.8,12455
13126,DevOps Engineer,Engineering,Bachelor,Sfax,Mid,M,3,3.24,6491
13127,Backend Developer,Data,Bachelor,Sfax,Mid,M,19,3.15,10928
13128,DevOps Engineer,Data,Bachelor,Nabeul,Senior,M,13,4.45,12874
13129,ML Engineer,Engineering,Bachelor,Sfax,Junior,F,7,4.73,7212
13130,ML Engineer,IT,PhD,Tunis,Mid,M,17,3.76,12172
13131,ML Engineer,Data,Master,Nabeul,Mid,F,6,4.45,8631
13132,ML Engineer,R&D,Master,Tunis,Senior,F,2,2.97,9536
13133,ML Engineer,Data,Bachelor,Sfax,Senior,F,13,3.87,11553
13134,ML Engineer,IT,Master,Tunis,Mid,F,11,4.09,10057
13135,Backend Developer,R&D,Bachelor,Sfax,Mid,M,14,3.73,10525
13136,Data Scientist,IT,Bachelor,Sfax,Junior,M,7,2.79,6326
13137,DevOps Engineer,Engineering,Bachelor,Tunis,Mid,F,4,4.34,7601
13138,ML Engineer,R&D,Bachelor,Sfax,Senior,F,16,4.6,12408
13139,Backend Developer,IT,Bachelor,Sousse,Senior,F,9,4.09,9575
13140,Backend Developer,R&D,Bachelor,Tunis,Senior,F,10,2.92,10195
13141,Backend Developer,IT,Bachelor,Sousse,Junior,M,15,2.69,7454
13142,Data Scientist,R&D,Bachelor,Tunis,Senior,F,15,3.25,11543
13143,DevOps Engineer,IT,Master,Sfax,Senior,F,3,2.59,8536
13144,Data Scientist,Engineering,Bachelor,Sfax,Junior,M,4,4.6,5987
13145,Frontend Developer,R&D,PhD,Nabeul,Mid,F,9,4.26,10675
13146,Mobile Developer,R&D,Bachelor,Nabeul,Senior,M,13,3.91,11883
13147,Backend Developer,R&D,Master,Sousse,Mid,M,8,4.72,10372
13148,Frontend Developer,R&D,Master,Sfax,Senior,F,17,2.78,11990
13149,QA Engineer,Engineering,PhD,Nabeul,Mid,F,19,4.29,13657
13150,ML Engineer,R&D,Master,Sfax,Mid,F,5,2.87,8338
13151,Mobile Developer,Data,Bachelor,Tunis,Senior,F,10,2.65,10032
13152,ML Engineer,Engineering,Bachelor,Nabeul,Mid,M,16,2.83,11504
13153,Data Scientist,Data,Bachelor,Sousse,Senior,F,8,4.88,11061
13154,Mobile Developer,R&D,Bachelor,Nabeul,Mid,M,2,3.6,7022
13155,DevOps Engineer,IT,Bachelor,Sfax,Mid,M,15,2.62,10856
13156,Frontend Developer,Data,Master,Ariana,Junior,M,19,3.96,11040
13157,DevOps Engineer,R&D,Master,Ariana,Junior,F,3,3.0,5128
13158,Data Scientist,Data,Master,Sfax,Mid,M,14,2.52,11011
13159,ML Engineer,R&D,PhD,Tunis,Senior,F,1,4.4,10756
13160,Mobile Developer,R&D,Master,Nabeul,Junior,F,19,2.89,9242
13161,DevOps Engineer,R&D,Master,Ariana,Junior,M,16,4.86,10421
13162,DevOps Engineer,IT,Master,Tunis,Junior,F,18,3.98,10074
13163,ML Engineer,Data,Bachelor,Sfax,Mid,M,19,2.72,10678
13164,Mobile Developer,Engineering,Bachelor,Tunis,Senior,M,15,3.04,11930
13165,Frontend Developer,Engineering,PhD,Sfax,Mid,F,18,4.03,12465
13166,ML Engineer,Engineering,PhD,Nabeul,Mid,M,16,3.35,12532
13167,DevOps Engineer,Engineering,Master,Tunis,Mid,F,3,3.83,8093
13168,Frontend Developer,R&D,Bachelor,Nabeul,Junior,F,17,4.5,9604
13169,Frontend Developer,Data,Master,Tunis,Mid,M,3,4.48,8709
13170,ML Engineer,Data,Bachelor,Sfax,Mid,F,2,4.24,7744
13171,DevOps Engineer,IT,Bachelor,Sfax,Mid,M,17,4.72,12863
13172,Data Scientist,Data,Bachelor,Tunis,Senior,M,19,3.0,13474
13173,DevOps Engineer,Data,Bachelor,Sfax,Senior,M,4,2.94,8683
13174,Backend Developer,Data,Bachelor,Sousse,Senior,M,8,4.5,11054
13175,Mobile Developer,IT,Bachelor,Sousse,Senior,M,14,3.3,11950
13176,QA Engineer,Engineering,Bachelor,Nabeul,Senior,F,8,3.78,10460
13177,Data Scientist,Data,Bachelor,Sousse,Mid,M,13,4.36,10095
13178,Frontend Developer,IT,Master,Sousse,Junior,F,1,3.49,5672
13179,Data Scientist,IT,Master,Ariana,Mid,M,17,2.83,11657
13180,Mobile Developer,R&D,Bachelor,Ariana,Senior,M,12,4.2,11827
13181,Frontend Developer,IT,Bachelor,Ariana,Junior,M,15,4.54,9374
13182,Mobile Developer,Engineering,Master,Ariana,Junior,F,5,2.53,6565
13183,Frontend Developer,Data,Bachelor,Sfax,Junior,M,15,3.91,10418
13184,Data Scientist,IT,Bachelor,Nabeul,Mid,M,3,3.67,7417
13185,Frontend Developer,Engineering,Master,Nabeul,Mid,M,9,3.15,9186
13186,Frontend Developer,IT,PhD,Sousse,Junior,F,18,2.9,10429
13187,Backend Developer,IT,Bachelor,Nabeul,Junior,M,10,2.97,7287
13188,DevOps Engineer,IT,Bachelor,Sousse,Mid,F,4,4.31,7671
13189,DevOps Engineer,IT,Bachelor,Nabeul,Junior,M,17,3.84,9656
13190,QA Engineer,IT,Master,Tunis,Junior,F,2,4.95,6294
13191,QA Engineer,Engineering,Bachelor,Tunis,Mid,M,7,3.11,8844
13192,Backend Developer,Data,Bachelor,Nabeul,Mid,M,10,4.89,9854
13193,QA Engineer,Data,Bachelor,Sfax,Junior,M,18,3.79,10226
13194,Mobile Developer,Data,PhD,Sousse,Mid,F,2,2.87,6983
13195,Data Scientist,Data,Master,Nabeul,Junior,M,11,2.87,7875
13196,ML Engineer,Engineering,Master,Sousse,Senior,F,14,4.02,12877
13197,Mobile Developer,R&D,Master,Ariana,Junior,M,15,4.58,10203
13198,ML Engineer,R&D,Bachelor,Nabeul,Junior,M,4,4.37,6831
13199,ML Engineer,Engineering,Master,Sfax,Senior,M,18,4.14,14451
13200,Backend Developer,Engineering,Master,Ariana,Mid,M,5,2.93,8973
13201,Mobile Developer,IT,Bachelor,Nabeul,Junior,F,11,2.77,7146
13202,Backend Developer,IT,Master,Tunis,Junior,F,18,2.5,9106
13203,Frontend Developer,IT,Master,Nabeul,Senior,F,8,2.75,10256
13204,ML Engineer,Data,Master,Tunis,Senior,F,17,4.42,13726
13205,Data Scientist,IT,Bachelor,Tunis,Junior,M,2,4.74,6505
13206,QA Engineer,R&D,PhD,Nabeul,Mid,F,13,3.1,10821
13207,Data Scientist,Data,PhD,Nabeul,Junior,M,4,4.49,7721
13208,QA Engineer,IT,Bachelor,Tunis,Mid,F,4,3.0,6670
13209,ML Engineer,Data,Bachelor,Sousse,Junior,M,3,3.12,5317
13210,ML Engineer,R&D,Bachelor,Ariana,Junior,F,15,3.06,8509
13211,ML Engineer,IT,PhD,Sfax,Junior,F,12,2.63,8957
13212,Backend Developer,R&D,Master,Nabeul,Mid,F,7,2.99,8347
13213,Mobile Developer,R&D,Bachelor,Ariana,Mid,M,15,3.43,9585
13214,QA Engineer,R&D,Bachelor,Ariana,Mid,M,1,3.51,6848
13215,Mobile Developer,IT,Bachelor,Sousse,Junior,M,7,3.27,6509
13216,Backend Developer,Engineering,Master,Ariana,Junior,F,2,3.79,5820
13217,Backend Developer,IT,Bachelor,Nabeul,Senior,F,8,3.44,9935
13218,DevOps Engineer,R&D,PhD,Ariana,Junior,M,10,4.93,9864
13219,Data Scientist,IT,Master,Nabeul,Mid,M,19,4.52,12098
13220,Data Scientist,R&D,Master,Nabeul,Junior,M,0,4.83,6229
13221,Frontend Developer,Engineering,Bachelor,Tunis,Mid,F,0,3.89,5742
13222,Backend Developer,Data,Bachelor,Sousse,Mid,M,7,4.2,9362
13223,QA Engineer,Engineering,Bachelor,Sfax,Senior,F,15,2.92,11667
13224,DevOps Engineer,Engineering,Bachelor,Tunis,Junior,M,9,4.38,7266
13225,DevOps Engineer,Data,Bachelor,Sfax,Junior,M,1,3.09,4088
13226,Mobile Developer,IT,PhD,Nabeul,Mid,F,15,2.86,10944
13227,Data Scientist,Data,Bachelor,Tunis,Senior,M,3,2.6,8148
13228,Backend Developer,IT,Bachelor,Ariana,Senior,M,18,3.68,13284
13229,Frontend Developer,IT,Bachelor,Ariana,Mid,M,8,3.22,7914
13230,Backend Developer,R&D,Bachelor,Sfax,Mid,M,2,4.97,7914
13231,Mobile Developer,R&D,PhD,Nabeul,Mid,F,10,3.12,10617
13232,ML Engineer,Data,Bachelor,Sfax,Mid,M,7,4.67,9580
13233,Backend Developer,Engineering,Bachelor,Sousse,Mid,F,6,3.29,7397
13234,Mobile Developer,Data,Master,Ariana,Senior,M,0,4.37,9389
13235,ML Engineer,IT,Bachelor,Tunis,Mid,F,7,4.15,8011
13236,ML Engineer,R&D,Bachelor,Tunis,Mid,F,16,3.9,10121
13237,Frontend Developer,Data,Bachelor,Tunis,Mid,F,10,3.54,8577
13238,QA Engineer,Data,Bachelor,Ariana,Mid,F,6,4.18,7176
13239,Data Scientist,R&D,Bachelor,Nabeul,Mid,M,8,3.52,7688
13240,Backend Developer,R&D,Bachelor,Ariana,Mid,M,13,3.87,10419
13241,ML Engineer,R&D,Master,Ariana,Junior,F,4,3.97,6529
13242,Backend Developer,IT,Bachelor,Tunis,Junior,M,17,3.17,9813
13243,QA Engineer,R&D,Master,Ariana,Mid,M,12,3.35,11220
13244,Data Scientist,Engineering,Master,Tunis,Senior,M,4,2.55,9613
13245,QA Engineer,Data,Bachelor,Nabeul,Junior,M,7,4.63,6734
13246,Data Scientist,R&D,Bachelor,Sousse,Mid,M,14,4.39,10361
13247,DevOps Engineer,R&D,Bachelor,Tunis,Junior,M,3,2.96,4647
13248,Data Scientist,IT,Master,Sfax,Junior,M,0,3.41,5501
13249,Frontend Developer,IT,Master,Sousse,Senior,F,5,3.55,9576
13250,QA Engineer,Data,Master,Nabeul,Senior,M,18,3.34,13174
13251,ML Engineer,Engineering,Bachelor,Sousse,Junior,F,11,4.5,8065
13252,DevOps Engineer,Data,PhD,Tunis,Mid,M,6,4.31,10480
13253,Frontend Developer,R&D,Bachelor,Nabeul,Junior,F,12,4.42,7717
13254,Backend Developer,Engineering,Bachelor,Sfax,Senior,M,6,4.76,10480
13255,QA Engineer,Engineering,Bachelor,Tunis,Junior,M,8,3.99,7865
13256,Mobile Developer,Engineering,Bachelor,Tunis,Junior,M,0,4.04,5388
13257,Mobile Developer,Engineering,Bachelor,Nabeul,Mid,M,12,4.3,9763
13258,ML Engineer,Data,Master,Nabeul,Senior,F,18,4.2,14727
13259,Data Scientist,IT,Master,Sousse,Junior,F,0,4.67,6027
13260,ML Engineer,IT,Master,Sfax,Mid,M,19,4.43,13869
13261,Mobile Developer,R&D,Bachelor,Sousse,Junior,M,18,2.8,9189
13262,Backend Developer,IT,Master,Sousse,Senior,M,17,4.82,13983
13263,DevOps Engineer,IT,Bachelor,Tunis,Junior,M,4,4.21,6115
13264,DevOps Engineer,IT,Bachelor,Nabeul,Senior,M,2,2.82,7605
13265,QA Engineer,IT,Bachelor,Tunis,Mid,F,1,4.43,7230
13266,DevOps Engineer,R&D,Bachelor,Sfax,Mid,M,9,3.4,8613
13267,QA Engineer,Data,Bachelor,Sousse,Senior,F,5,4.51,9875
13268,QA Engineer,Engineering,Bachelor,Sfax,Senior,F,18,4.89,14611
13269,QA Engineer,IT,Master,Nabeul,Mid,F,16,3.14,10863
13270,Mobile Developer,Data,PhD,Nabeul,Junior,M,18,4.64,11791
13271,Mobile Developer,IT,Bachelor,Ariana,Mid,F,12,4.43,9662
13272,Data Scientist,IT,PhD,Sfax,Mid,F,16,4.18,12306
13273,Frontend Developer,Engineering,Master,Tunis,Mid,M,17,3.46,11845
13274,QA Engineer,Engineering,Bachelor,Sfax,Mid,M,10,2.77,9323
13275,QA Engineer,Engineering,Master,Sousse,Junior,F,19,3.71,10904
13276,Frontend Developer,IT,Bachelor,Nabeul,Mid,F,19,2.76,10824
13277,ML Engineer,IT,Master,Nabeul,Mid,M,12,3.75,10782
13278,QA Engineer,IT,Master,Sfax,Junior,M,10,4.55,8635
13279,Data Scientist,Engineering,PhD,Sfax,Mid,M,19,4.99,14772
13280,DevOps Engineer,R&D,Master,Sfax,Mid,M,18,3.0,10713
13281,DevOps Engineer,Data,Master,Sousse,Mid,M,9,3.02,9088
13282,Backend Developer,R&D,Master,Sousse,Junior,M,2,4.53,6764
13283,Backend Developer,IT,Bachelor,Tunis,Mid,F,5,3.67,7940
13284,DevOps Engineer,IT,Bachelor,Sfax,Junior,F,6,4.79,7249
13285,DevOps Engineer,R&D,Bachelor,Tunis,Mid,F,19,4.42,11851
13286,Mobile Developer,IT,Bachelor,Ariana,Senior,M,4,4.34,9411
13287,Data Scientist,Data,Bachelor,Sousse,Mid,F,8,2.75,7838
13288,Frontend Developer,IT,Master,Nabeul,Junior,M,9,2.59,7928
13289,Backend Developer,Data,Bachelor,Ariana,Mid,M,13,3.29,9642
13290,Mobile Developer,R&D,PhD,Nabeul,Senior,F,10,3.04,11741
13291,Mobile Developer,R&D,Master,Ariana,Junior,M,16,4.28,10184
13292,Frontend Developer,IT,Master,Tunis,Senior,M,10,3.63,12419
13293,Mobile Developer,Data,PhD,Tunis,Mid,M,6,3.81,9194
13294,Data Scientist,IT,Bachelor,Sousse,Senior,M,10,4.53,10229
13295,DevOps Engineer,Engineering,Master,Nabeul,Junior,F,12,3.7,8433
13296,QA Engineer,Engineering,Bachelor,Ariana,Junior,F,18,3.86,9773
13297,Frontend Developer,Engineering,Bachelor,Sfax,Senior,F,5,4.61,9480
13298,DevOps Engineer,Engineering,Bachelor,Sfax,Junior,F,1,3.58,3631
13299,DevOps Engineer,IT,Bachelor,Sousse,Junior,F,13,2.71,7755
13300,ML Engineer,Engineering,Master,Nabeul,Mid,F,15,3.8,10967
13301,Frontend Developer,Data,Bachelor,Sfax,Junior,M,6,3.95,6665
13302,Mobile Developer,R&D,Bachelor,Sousse,Senior,F,0,3.78,7731
13303,QA Engineer,R&D,PhD,Sousse,Mid,M,1,3.15,6907
13304,Frontend Developer,Engineering,Master,Nabeul,Senior,F,8,3.06,10685
13305,Mobile Developer,Engineering,Bachelor,Sfax,Senior,M,17,3.42,13125
13306,DevOps Engineer,Engineering,Master,Sfax,Junior,F,19,2.92,9928
13307,QA Engineer,IT,Master,Sfax,Junior,F,17,4.17,9589
13308,Mobile Developer,R&D,PhD,Tunis,Senior,F,17,4.04,15201
13309,Data Scientist,Engineering,Bachelor,Sfax,Mid,F,9,4.08,9059
13310,Mobile Developer,Data,Bachelor,Ariana,Senior,M,7,3.06,9159
13311,ML Engineer,Engineering,Bachelor,Tunis,Mid,M,7,3.12,9326
13312,DevOps Engineer,R&D,Bachelor,Tunis,Junior,M,1,4.47,5132
13313,Mobile Developer,Engineering,Master,Tunis,Senior,M,17,4.23,14752
13314,Backend Developer,R&D,Bachelor,Tunis,Junior,M,10,4.69,8407
13315,Backend Developer,Engineering,PhD,Sousse,Junior,M,10,3.51,9108
13316,ML Engineer,Data,Bachelor,Ariana,Mid,M,18,3.87,12363
13317,Data Scientist,Engineering,PhD,Nabeul,Senior,F,10,4.35,11580
13318,DevOps Engineer,Data,Bachelor,Sfax,Mid,F,9,4.94,9623
13319,Frontend Developer,Data,Master,Tunis,Junior,M,7,4.97,8024
13320,ML Engineer,Engineering,PhD,Nabeul,Junior,M,14,5.0,12073
13321,Data Scientist,Data,PhD,Sousse,Junior,M,7,4.73,7796
13322,Frontend Developer,IT,Bachelor,Nabeul,Junior,M,18,4.1,10151
13323,Backend Developer,Engineering,Bachelor,Tunis,Junior,M,0,2.52,4277
13324,Backend Developer,Engineering,Master,Ariana,Mid,M,19,4.25,12657
13325,Frontend Developer,Data,Bachelor,Nabeul,Senior,M,2,3.1,8335
13326,ML Engineer,Data,Bachelor,Tunis,Junior,M,11,2.64,7000
13327,Backend Developer,Engineering,Bachelor,Tunis,Junior,M,15,4.24,8746
13328,DevOps Engineer,IT,Bachelor,Sfax,Senior,M,15,4.39,12348
13329,QA Engineer,Data,Bachelor,Sfax,Mid,F,16,4.15,10782
13330,Mobile Developer,Data,Bachelor,Ariana,Senior,F,15,3.41,12213
13331,Frontend Developer,R&D,Bachelor,Sfax,Junior,M,8,3.78,6691
13332,Frontend Developer,IT,Bachelor,Ariana,Junior,M,18,4.84,9232
13333,Backend Developer,IT,Master,Sousse,Mid,M,0,4.32,7628
13334,ML Engineer,Engineering,Bachelor,Sousse,Mid,M,17,3.76,11469
13335,DevOps Engineer,IT,Bachelor,Sfax,Mid,M,5,3.98,7967
13336,ML Engineer,Engineering,PhD,Sousse,Mid,M,5,4.82,10072
13337,Data Scientist,R&D,PhD,Nabeul,Junior,M,11,3.48,9654
13338,Data Scientist,IT,PhD,Nabeul,Mid,M,2,2.75,8038
13339,QA Engineer,Data,Master,Nabeul,Mid,F,10,3.31,9928
13340,Backend Developer,R&D,Bachelor,Sousse,Mid,M,5,3.54,8002
13341,Backend Developer,Engineering,Master,Nabeul,Mid,M,13,3.18,10218
13342,Backend Developer,R&D,Bachelor,Ariana,Mid,M,17,3.82,11919
13343,QA Engineer,Engineering,Master,Tunis,Junior,M,15,3.26,8819
13344,Data Scientist,R&D,Bachelor,Sfax,Junior,F,12,2.76,6132
13345,ML Engineer,Engineering,Master,Ariana,Mid,F,0,2.97,6583
13346,QA Engineer,IT,Bachelor,Nabeul,Junior,M,5,4.8,7039
13347,QA Engineer,Data,Bachelor,Tunis,Mid,F,13,4.07,10243
13348,ML Engineer,Engineering,Master,Sfax,Senior,F,16,3.29,12285
13349,Backend Developer,R&D,Bachelor,Ariana,Junior,M,12,3.42,8013
13350,DevOps Engineer,Engineering,Bachelor,Sfax,Junior,M,12,3.73,7280
13351,ML Engineer,Engineering,Bachelor,Sousse,Senior,F,8,4.18,10513
13352,Data Scientist,Engineering,Bachelor,Nabeul,Junior,M,5,3.96,6322
13353,Frontend Developer,R&D,Bachelor,Ariana,Junior,M,5,4.83,7028
13354,Frontend Developer,Data,PhD,Ariana,Junior,M,4,4.06,7947
13355,Mobile Developer,IT,Bachelor,Tunis,Mid,F,13,4.78,10635
13356,Mobile Developer,Data,Bachelor,Tunis,Junior,F,13,2.51,6654
13357,QA Engineer,Engineering,Bachelor,Tunis,Mid,F,3,4.73,7286
13358,Frontend Developer,R&D,Master,Sfax,Mid,F,1,4.3,6975
13359,DevOps Engineer,Data,Master,Nabeul,Junior,F,1,2.93,3721
13360,Backend Developer,Engineering,Master,Sfax,Junior,F,16,3.16,9689
13361,Data Scientist,IT,Master,Nabeul,Mid,F,9,3.86,9861
13362,Mobile Developer,IT,PhD,Ariana,Mid,F,13,2.81,10322
13363,DevOps Engineer,IT,Master,Sfax,Junior,M,18,4.46,10600
13364,Data Scientist,Engineering,Master,Sfax,Junior,F,16,4.48,10027
13365,Data Scientist,R&D,Bachelor,Sfax,Mid,F,10,3.25,8412
13366,Backend Developer,Data,Master,Sousse,Senior,F,6,2.67,10298
13367,QA Engineer,IT,Bachelor,Nabeul,Junior,F,8,4.97,7080
13368,Frontend Developer,Engineering,Master,Nabeul,Mid,F,13,3.13,9839
13369,Backend Developer,Engineering,Master,Sfax,Junior,F,3,2.67,5624
13370,DevOps Engineer,Data,Master,Sousse,Junior,M,13,3.32,8511
13371,QA Engineer,IT,Master,Sfax,Junior,M,19,4.92,11879
13372,DevOps Engineer,Engineering,Bachelor,Nabeul,Senior,M,19,4.48,13954
13373,QA Engineer,Data,Bachelor,Ariana,Mid,M,16,3.7,11470
13374,Mobile Developer,R&D,Bachelor,Sousse,Senior,M,18,3.26,13531
13375,DevOps Engineer,R&D,PhD,Sousse,Mid,M,16,3.56,11785
13376,Backend Developer,R&D,Master,Sfax,Senior,M,13,2.54,12069
13377,QA Engineer,IT,Master,Ariana,Junior,F,12,4.3,8801
13378,QA Engineer,Data,Master,Nabeul,Junior,M,13,2.75,8595
13379,Data Scientist,Data,Master,Tunis,Senior,F,15,3.8,13469
13380,Data Scientist,Engineering,PhD,Nabeul,Mid,F,14,3.91,11662
13381,ML Engineer,Engineering,Master,Nabeul,Senior,M,18,2.5,12722
13382,DevOps Engineer,Engineering,Master,Ariana,Junior,M,10,4.95,8792
13383,Data Scientist,Data,Master,Sousse,Junior,F,11,3.26,7622
13384,ML Engineer,Engineering,Bachelor,Nabeul,Mid,F,10,2.69,8173
13385,Mobile Developer,Data,Master,Sousse,Junior,M,4,4.64,7164
13386,Mobile Developer,Data,Bachelor,Ariana,Mid,M,7,2.88,7694
13387,Data Scientist,R&D,Bachelor,Ariana,Mid,M,5,2.56,7614
13388,DevOps Engineer,Engineering,Master,Sfax,Junior,M,15,3.74,10516
13389,QA Engineer,R&D,Bachelor,Tunis,Junior,M,11,2.82,7419
13390,Frontend Developer,IT,PhD,Ariana,Junior,M,5,4.96,8721
13391,DevOps Engineer,IT,Bachelor,Ariana,Junior,F,12,2.53,6554
13392,Backend Developer,IT,Bachelor,Sousse,Mid,F,6,2.63,7654
13393,Mobile Developer,Data,Bachelor,Ariana,Junior,F,7,4.58,7464
13394,Data Scientist,Data,Bachelor,Nabeul,Junior,F,11,3.1,7697
13395,Data Scientist,Data,Bachelor,Sfax,Senior,F,1,4.78,8417
13396,QA Engineer,Engineering,Bachelor,Sfax,Mid,F,8,3.28,8763
13397,Backend Developer,R&D,Bachelor,Nabeul,Junior,M,12,2.67,8408
13398,QA Engineer,Data,Bachelor,Ariana,Mid,M,16,2.53,10091
13399,Backend Developer,R&D,Bachelor,Tunis,Senior,F,12,3.21,11276
13400,Frontend Developer,R&D,Master,Ariana,Junior,F,15,3.68,9036
13401,Mobile Developer,R&D,Bachelor,Sfax,Mid,M,0,2.5,5196
13402,Data Scientist,Engineering,Master,Tunis,Mid,M,6,3.95,9045
13403,Data Scientist,Engineering,Master,Sousse,Junior,F,12,3.33,8010
13404,Frontend Developer,IT,Bachelor,Sousse,Senior,M,13,3.48,11685
13405,ML Engineer,IT,PhD,Ariana,Senior,M,16,3.15,12620
13406,Mobile Developer,R&D,Master,Ariana,Senior,F,15,3.82,13093
13407,QA Engineer,IT,Master,Tunis,Junior,M,14,3.08,8997
13408,Frontend Developer,R&D,Bachelor,Tunis,Junior,F,16,2.84,8717
13409,QA Engineer,Engineering,Master,Ariana,Senior,F,1,4.73,9252
13410,DevOps Engineer,Engineering,Master,Sfax,Mid,M,11,3.48,11160
13411,Data Scientist,Engineering,Bachelor,Sousse,Junior,M,2,2.69,4520
13412,QA Engineer,Data,Bachelor,Tunis,Mid,M,8,3.08,8490
13413,Backend Developer,R&D,Bachelor,Sfax,Junior,M,5,3.27,5407
13414,QA Engineer,Engineering,Master,Ariana,Junior,F,5,4.42,6979
13415,DevOps Engineer,R&D,Bachelor,Nabeul,Senior,M,6,2.56,9422
13416,Mobile Developer,IT,Master,Tunis,Junior,M,7,3.7,7211
13417,Data Scientist,IT,Bachelor,Nabeul,Junior,M,2,3.52,5575
13418,Frontend Developer,Engineering,Master,Sfax,Junior,M,14,4.92,9845
13419,DevOps Engineer,R&D,Bachelor,Sousse,Mid,M,5,2.95,8089
13420,Data Scientist,Engineering,Bachelor,Sfax,Junior,F,10,4.07,6653
13421,QA Engineer,IT,Master,Sousse,Mid,M,2,3.01,7482
13422,Mobile Developer,Engineering,Bachelor,Sfax,Mid,M,15,3.87,12142
13423,ML Engineer,R&D,Bachelor,Tunis,Senior,M,5,3.89,8542
13424,Mobile Developer,IT,Bachelor,Tunis,Junior,F,10,2.69,7056
13425,ML Engineer,Data,Bachelor,Nabeul,Senior,M,7,3.64,10320
13426,Backend Developer,IT,PhD,Sfax,Junior,F,9,3.65,8174
13427,Mobile Developer,Data,Master,Sfax,Mid,M,9,3.3,10184
13428,Data Scientist,Engineering,Bachelor,Nabeul,Mid,F,2,3.19,6628
13429,ML Engineer,Engineering,Bachelor,Ariana,Junior,M,13,3.06,7875
13430,Frontend Developer,R&D,Bachelor,Sfax,Mid,F,18,2.51,10152
13431,Data Scientist,Data,Master,Sfax,Junior,F,8,2.5,6503
13432,Frontend Developer,Engineering,Bachelor,Sfax,Junior,F,12,3.97,7720
13433,Mobile Developer,Data,Bachelor,Ariana,Junior,M,8,3.23,6628
13434,Frontend Developer,Engineering,Bachelor,Tunis,Mid,F,11,2.92,8388
13435,ML Engineer,IT,Master,Nabeul,Junior,F,13,4.21,9130
13436,Data Scientist,Engineering,Bachelor,Ariana,Junior,M,4,3.82,5595
13437,QA Engineer,R&D,Master,Sousse,Junior,M,5,4.79,7602
13438,DevOps Engineer,IT,Bachelor,Sousse,Mid,F,12,4.58,10934
13439,ML Engineer,R&D,Bachelor,Ariana,Mid,M,12,4.32,10663
13440,ML Engineer,IT,Bachelor,Ariana,Junior,F,5,2.82,5231
13441,QA Engineer,Data,Bachelor,Tunis,Junior,M,13,4.17,8042
13442,Data Scientist,R&D,Bachelor,Sousse,Mid,M,10,4.23,9697
13443,Data Scientist,Engineering,Bachelor,Nabeul,Senior,F,12,4.41,12478
13444,Mobile Developer,Data,Bachelor,Sfax,Mid,M,11,3.16,8813
13445,Frontend Developer,Engineering,Bachelor,Sfax,Senior,F,15,4.1,11157
13446,Mobile Developer,IT,Bachelor,Tunis,Junior,F,5,4.05,6085
13447,QA Engineer,IT,PhD,Tunis,Senior,F,8,3.46,12211
13448,Mobile Developer,Engineering,Bachelor,Sousse,Junior,F,16,4.16,9675
